LSOA Code,tot_cases_spring_2021,tot_cases_summer_2021
E01025014,68.53,630.8
E01025015,57.35,527.92
E01025016,99.75,918.19
E01025017,56.32,518.4
E01025018,48.64,447.74
E01025019,71.51,658.25
E01025020,58.78,541.1
E01025021,58.19,535.61
E01025022,85.23,784.56
E01025023,49.95,459.83
E01025024,74.89,689.37
E01025025,65.31,601.14
E01025026,59.02,543.3
E01025027,64.23,591.26
E01025028,66.06,608.1
E01025029,97.64,898.78
E01025030,76.4,703.28
E01025031,68.77,632.99
E01025032,118.56,613.41
E01025033,183.43,949.04
E01025034,145.36,752.08
E01025035,122.74,635.05
E01025036,134.27,694.67
E01025037,123.09,636.81
E01025038,109.0,563.95
E01025039,99.78,516.25
E01025040,133.76,692.02
E01025041,140.84,728.67
E01025042,192.31,994.97
E01025044,111.05,574.55
E01025045,106.87,552.91
E01025046,103.79,537.01
E01025048,120.01,620.92
E01025049,133.76,692.02
E01025050,128.46,664.64
E01025051,134.78,697.31
E01025052,137.6,711.89
E01025053,129.15,668.17
E01025054,140.07,724.7
E01025055,125.73,650.5
E01025056,105.42,545.4
E01025057,144.51,747.66
E01025058,122.4,633.28
E01025059,148.27,767.09
E01025060,126.84,656.24
E01025061,127.52,659.78
E01025062,138.02,714.1
E01025063,127.78,661.1
E01025064,140.58,727.34
E01025065,145.71,753.84
E01025066,135.29,699.96
E01025067,121.04,626.21
E01025068,131.02,677.88
E01025069,120.27,622.24
E01025070,101.92,527.29
E01025071,110.88,573.66
E01025072,116.0,600.16
E01025073,105.76,547.16
E01025074,114.12,590.44
E01025075,145.96,755.17
E01025076,115.49,597.51
E01025077,114.81,593.98
E01025078,119.5,618.27
E01025079,132.56,685.83
E01025080,141.18,730.44
E01025081,138.88,718.51
E01025082,151.51,783.87
E01025083,195.04,1009.1
E01025084,137.43,711.01
E01025085,25.7,245.37
E01025086,26.03,248.5
E01025087,24.55,234.4
E01025088,19.68,187.9
E01025089,25.81,246.41
E01025090,28.75,274.45
E01025091,29.62,282.81
E01025092,21.72,207.4
E01025093,49.85,475.93
E01025094,25.48,243.28
E01025095,51.24,489.17
E01025096,29.7,283.5
E01025097,28.11,268.35
E01025098,25.01,238.75
E01025099,34.04,324.95
E01025100,43.19,412.37
E01025101,27.2,259.65
E01025102,31.06,296.57
E01025103,24.37,232.66
E01025105,134.98,1288.66
E01025106,40.06,382.42
E01025107,30.41,290.3
E01025108,26.56,253.55
E01025109,22.07,210.71
E01025110,29.53,281.94
E01025111,32.67,311.89
E01025112,30.33,289.6
E01025113,28.78,274.8
E01025114,28.15,268.7
E01025115,28.09,268.18
E01025116,23.42,223.6
E01025117,25.21,240.67
E01025118,21.62,206.36
E01025119,27.36,261.21
E01025120,29.5,281.59
E01025121,39.49,377.02
E01025122,31.28,298.66
E01025123,48.96,467.4
E01025124,30.1,287.34
E01025125,28.51,272.19
E01025126,37.56,358.56
E01025127,26.01,248.33
E01025128,26.32,251.29
E01025129,26.43,252.33
E01025130,39.29,375.1
E01025131,29.81,284.55
E01025132,27.27,260.34
E01025133,27.38,261.39
E01025136,30.97,295.69
E01025137,25.39,242.41
E01025138,26.14,249.55
E01025139,31.83,303.88
E01025140,26.58,253.73
E01025141,27.16,259.3
E01025142,26.21,250.24
E01025143,27.4,261.56
E01025144,35.88,342.54
E01025145,27.8,265.39
E01025146,37.21,355.25
E01025147,29.29,279.67
E01025148,37.83,361.17
E01025149,39.24,374.58
E01025150,27.58,263.3
E01025151,30.04,286.81
E01025152,28.86,275.49
E01025153,23.04,219.94
E01025154,24.24,231.44
E01025155,24.1,230.04
E01025156,22.78,217.5
E01025157,20.63,196.96
E01025158,25.85,246.76
E01025159,24.5,233.87
E01025160,25.43,242.76
E01025161,19.99,190.86
E01025162,24.88,237.53
E01025163,24.66,235.44
E01025164,24.61,234.92
E01025165,28.05,267.83
E01025166,22.05,210.54
E01025167,24.15,230.57
E01025168,19.41,185.29
E01025169,22.4,213.85
E01025170,29.7,283.5
E01025171,33.71,321.82
E01025172,26.34,251.46
E01025173,30.7,293.08
E01025174,60.47,433.48
E01025175,63.83,457.55
E01025176,87.94,630.38
E01025177,74.33,532.87
E01025178,77.52,555.68
E01025179,66.14,474.11
E01025180,80.87,579.75
E01025181,67.27,482.24
E01025182,73.29,525.37
E01025183,77.43,555.06
E01025184,83.14,596.0
E01025185,91.21,653.82
E01025186,80.7,578.5
E01025187,70.76,507.24
E01025188,96.31,690.38
E01025189,76.21,546.3
E01025190,68.88,493.8
E01025191,54.85,393.16
E01025192,63.04,451.92
E01025193,55.11,395.04
E01025194,58.03,415.98
E01025195,50.79,364.1
E01025196,71.37,511.61
E01025197,54.28,389.1
E01025198,65.66,470.67
E01025199,77.47,555.37
E01025200,64.57,462.86
E01025201,66.92,479.74
E01025202,59.38,425.67
E01025203,70.45,505.05
E01025204,71.19,510.36
E01025205,61.73,442.54
E01025206,49.13,352.22
E01025207,49.27,353.16
E01025208,51.01,365.66
E01025209,72.72,521.3
E01025210,84.4,605.06
E01025211,60.3,432.23
E01025212,61.56,441.29
E01025213,56.94,408.17
E01025214,60.25,431.92
E01025215,62.17,445.67
E01025216,104.29,747.57
E01025217,76.86,550.99
E01025218,56.24,403.17
E01025219,67.88,486.61
E01025220,72.15,517.24
E01025221,61.6,441.61
E01025222,65.83,471.92
E01025223,60.6,434.42
E01025224,103.72,743.51
E01025225,75.21,539.12
E01025226,65.96,472.86
E01025227,87.72,628.81
E01025228,71.85,515.05
E01025229,109.3,783.52
E01025230,89.2,639.44
E01025231,57.85,265.24
E01025232,69.04,316.55
E01025233,58.08,266.3
E01025234,68.07,312.1
E01025235,83.38,382.28
E01025236,69.37,318.04
E01025237,69.37,318.04
E01025238,67.79,310.83
E01025239,62.24,285.38
E01025240,71.54,328.0
E01025241,70.98,325.46
E01025242,70.01,321.0
E01025243,87.68,402.0
E01025244,76.53,350.9
E01025245,126.48,579.89
E01025246,75.28,345.17
E01025247,81.53,373.8
E01025248,61.37,281.36
E01025249,43.38,198.88
E01025250,81.76,374.86
E01025251,70.8,324.61
E01025252,61.13,280.3
E01025253,76.9,352.6
E01025254,51.24,234.92
E01025255,68.72,315.07
E01025256,67.01,307.22
E01025257,60.44,277.12
E01025258,65.8,301.71
E01025259,113.62,520.94
E01025260,72.05,330.33
E01025261,58.73,269.27
E01025262,69.6,319.1
E01025263,66.54,305.1
E01025264,64.33,294.93
E01025265,65.2,298.95
E01025266,54.75,251.04
E01025267,61.41,281.57
E01025268,83.93,384.82
E01025269,84.81,388.85
E01025270,70.98,325.46
E01025271,68.21,312.74
E01025272,95.12,436.13
E01025273,56.51,259.09
E01025274,87.22,399.88
E01025275,74.78,342.84
E01025276,85.32,391.18
E01025277,91.33,418.75
E01025278,124.12,569.07
E01025279,98.96,453.73
E01025280,139.1,637.77
E01025281,75.28,345.17
E01025282,76.39,350.26
E01025283,80.33,368.29
E01025284,78.29,358.96
E01025285,62.2,285.17
E01025286,84.21,386.1
E01025287,92.67,424.9
E01025288,84.07,385.46
E01025289,73.99,339.24
E01025290,73.16,335.42
E01025291,56.83,260.58
E01025292,162.32,744.2
E01025293,101.64,466.03
E01025294,91.52,419.6
E01025295,134.89,618.47
E01025296,93.55,428.92
E01025297,100.03,458.61
E01025298,82.13,376.55
E01025299,65.71,301.29
E01025300,47.4,217.32
E01025301,48.74,223.47
E01025302,52.21,239.37
E01025303,58.82,269.69
E01025304,85.0,389.7
E01025305,75.84,347.72
E01025306,90.22,413.66
E01025308,74.54,341.78
E01025309,56.28,258.03
E01025310,68.63,314.64
E01025311,56.65,259.73
E01025312,72.88,334.15
E01025313,107.1,491.05
E01025314,122.27,560.59
E01025315,112.97,838.77
E01025316,107.62,799.02
E01025317,74.23,551.16
E01025318,78.93,586.01
E01025319,138.22,1026.25
E01025320,88.58,657.67
E01025321,88.91,660.12
E01025322,100.28,744.54
E01025323,76.28,566.38
E01025324,90.16,669.45
E01025325,110.59,821.1
E01025326,96.31,715.09
E01025327,93.67,695.46
E01025328,96.77,718.53
E01025329,149.0,1106.25
E01025330,96.64,717.54
E01025331,88.64,658.16
E01025332,68.68,509.94
E01025333,96.64,717.54
E01025334,122.89,912.39
E01025335,89.7,666.01
E01025336,69.61,516.81
E01025337,97.44,723.43
E01025338,106.43,790.18
E01025339,150.19,1115.09
E01025340,95.78,711.16
E01025341,84.88,630.18
E01025342,108.34,804.41
E01025343,103.65,769.57
E01025344,91.29,677.79
E01025345,99.75,740.61
E01025346,108.14,802.94
E01025347,115.75,859.38
E01025348,106.36,789.69
E01025349,95.78,711.16
E01025350,101.93,756.81
E01025351,194.74,1445.88
E01025352,97.24,721.96
E01025353,69.41,515.34
E01025354,137.69,1022.33
E01025355,216.54,1196.55
E01025356,134.83,745.08
E01025357,121.93,673.76
E01025358,201.58,1113.93
E01025359,150.41,831.14
E01025360,191.17,1056.38
E01025361,181.11,1000.81
E01025362,186.19,1028.84
E01025363,125.31,692.45
E01025364,122.2,675.24
E01025365,131.72,727.86
E01025366,138.57,765.73
E01025367,167.05,923.11
E01025368,147.47,814.91
E01025369,115.52,638.36
E01025370,106.18,586.72
E01025371,133.23,736.22
E01025373,156.82,866.55
E01025374,131.81,728.35
E01025375,143.56,793.27
E01025376,213.87,1181.79
E01025377,139.91,773.11
E01025378,137.68,760.81
E01025379,130.47,720.98
E01025380,134.92,745.57
E01025381,136.52,754.42
E01025382,158.42,875.4
E01025383,259.34,1433.1
E01025384,109.74,606.39
E01025385,108.13,597.54
E01025387,154.68,854.75
E01025388,135.46,748.52
E01025389,118.99,657.54
E01025390,96.74,534.59
E01025391,137.77,761.31
E01025392,115.25,636.88
E01025393,126.29,697.86
E01025394,143.91,795.24
E01025395,136.7,755.4
E01025396,124.33,687.04
E01025397,155.48,859.17
E01025398,134.66,744.09
E01025399,68.56,431.37
E01025400,89.24,561.47
E01025401,69.22,435.53
E01025402,79.41,499.61
E01025403,97.7,614.73
E01025404,50.13,315.41
E01025405,46.69,293.77
E01025406,51.59,324.56
E01025407,89.06,560.36
E01025408,64.2,403.9
E01025409,57.8,363.68
E01025410,59.08,371.72
E01025411,97.66,614.45
E01025412,62.92,395.86
E01025413,78.39,493.23
E01025414,67.5,424.71
E01025415,91.84,577.84
E01025416,66.22,416.66
E01025417,66.49,418.33
E01025418,66.09,415.83
E01025419,66.93,421.1
E01025420,148.01,931.25
E01025421,115.16,724.58
E01025422,65.91,414.72
E01025423,57.58,362.29
E01025424,56.35,354.52
E01025425,57.8,363.68
E01025426,54.72,344.26
E01025427,57.67,362.85
E01025428,70.94,446.35
E01025429,65.56,412.5
E01025430,84.21,529.85
E01025431,89.86,565.35
E01025433,68.47,430.81
E01025434,81.21,510.98
E01025435,64.15,403.63
E01025436,97.92,616.12
E01025437,87.03,547.6
E01025438,58.42,367.56
E01025439,62.26,391.7
E01025440,61.42,386.43
E01025441,62.12,390.86
E01025442,48.5,305.15
E01025443,54.36,342.04
E01025444,55.16,347.03
E01025445,60.93,383.37
E01025446,65.52,412.23
E01025447,53.44,336.22
E01025448,66.66,419.44
E01025449,43.91,276.3
E01025450,39.59,249.11
E01025451,82.76,520.69
E01025452,76.14,479.08
E01025453,73.98,465.49
E01025454,57.98,364.79
E01025455,69.35,436.36
E01025456,55.69,350.36
E01025457,60.4,380.05
E01025458,70.41,443.02
E01025459,75.88,477.42
E01025460,87.3,549.26
E01025461,87.7,551.76
E01025462,82.71,520.41
E01025463,59.12,372.0
E01025464,53.66,337.6
E01025465,47.71,300.15
E01025466,67.59,425.26
E01025467,81.21,510.98
E01025468,44.9,368.05
E01025469,43.8,359.02
E01025470,47.47,389.11
E01025471,42.62,349.3
E01025472,41.4,339.35
E01025473,38.83,318.28
E01025474,34.34,281.48
E01025475,39.51,323.84
E01025476,39.48,323.6
E01025477,34.17,280.09
E01025478,32.22,264.12
E01025479,55.61,455.78
E01025480,38.1,312.26
E01025481,40.84,334.72
E01025482,43.24,354.39
E01025483,66.96,548.83
E01025484,59.08,484.25
E01025485,45.27,371.06
E01025486,42.7,349.99
E01025487,47.59,390.04
E01025488,65.38,535.87
E01025489,41.66,341.43
E01025490,67.33,551.84
E01025491,78.54,643.74
E01025492,36.46,298.84
E01025493,47.36,388.19
E01025494,49.73,407.63
E01025495,58.29,477.77
E01025496,31.57,258.79
E01025497,40.67,333.33
E01025498,39.23,321.52
E01025499,37.9,310.64
E01025500,46.57,381.71
E01025501,30.76,252.08
E01025502,41.91,343.51
E01025503,38.64,316.66
E01025504,33.52,274.76
E01025505,38.61,316.43
E01025506,53.74,440.5
E01025507,51.74,424.07
E01025508,44.06,361.1
E01025509,33.81,277.08
E01025510,39.17,321.06
E01025511,31.77,260.41
E01025512,35.81,293.51
E01025513,57.87,474.3
E01025514,66.45,544.67
E01025515,48.41,396.75
E01025516,40.13,328.93
E01025517,52.53,430.55
E01025518,40.39,331.01
E01025519,33.92,278.0
E01025520,34.48,282.63
E01025521,47.64,390.5
E01025522,32.42,265.74
E01025523,47.76,391.43
E01025524,44.11,361.57
E01025525,47.02,385.41
E01025526,42.0,344.21
E01025527,39.85,326.61
E01025528,53.72,440.27
E01025529,57.27,469.44
E01025530,43.24,354.39
E01025531,29.37,240.74
E01025532,45.36,371.75
E01025533,45.61,373.84
E01025534,50.41,413.19
E01025535,47.36,388.19
E01025536,40.75,334.02
E01025537,41.66,341.43
E01025538,43.58,357.17
E01025539,35.56,291.43
E01025540,32.34,265.04
E01025541,45.67,631.6
E01025542,34.55,477.83
E01025543,34.42,475.96
E01025544,29.84,412.64
E01025545,43.19,597.28
E01025546,31.49,435.52
E01025547,42.0,580.79
E01025548,30.76,425.41
E01025549,47.46,656.35
E01025550,30.96,428.07
E01025551,23.76,328.57
E01025552,24.84,343.47
E01025553,54.74,756.91
E01025554,28.17,389.5
E01025555,28.11,388.7
E01025556,30.34,419.56
E01025557,29.94,413.97
E01025558,32.15,444.57
E01025559,40.11,554.71
E01025560,25.28,349.59
E01025561,29.3,405.19
E01025562,45.67,631.6
E01025563,22.2,307.02
E01025564,36.69,507.36
E01025565,31.96,441.91
E01025566,43.79,605.53
E01025567,31.05,429.41
E01025568,37.04,512.15
E01025569,37.29,515.61
E01025570,24.3,336.02
E01025571,27.68,382.85
E01025572,26.72,369.54
E01025573,25.72,355.71
E01025574,28.59,395.35
E01025575,33.05,457.07
E01025576,45.94,635.33
E01025577,27.82,384.71
E01025578,30.8,425.95
E01025579,26.67,368.75
E01025580,24.53,339.21
E01025581,24.65,340.81
E01025582,23.41,323.78
E01025583,23.93,330.97
E01025584,27.72,383.38
E01025585,52.39,724.45
E01025586,29.86,412.91
E01025587,28.94,400.14
E01025588,26.26,363.16
E01025589,23.61,326.44
E01025590,30.59,423.02
E01025591,29.69,410.52
E01025592,26.28,363.42
E01025593,35.15,486.07
E01025594,29.76,411.58
E01025595,27.76,383.91
E01025596,39.56,547.0
E01025597,21.87,302.5
E01025598,26.78,370.34
E01025599,18.41,254.61
E01025600,30.13,416.63
E01025601,26.05,360.23
E01025602,30.36,419.83
E01025603,29.44,407.06
E01025604,27.05,374.07
E01025605,24.61,340.28
E01025606,25.59,353.85
E01025607,33.32,460.8
E01025608,31.9,441.11
E01025609,45.65,631.34
E01025610,68.38,425.16
E01025611,65.49,407.15
E01025612,87.0,540.92
E01025613,66.42,412.98
E01025614,70.04,435.49
E01025615,97.87,608.47
E01025616,79.63,495.1
E01025617,89.35,555.49
E01025618,70.9,440.79
E01025619,90.71,563.97
E01025620,48.74,303.04
E01025621,53.77,334.3
E01025622,76.05,472.85
E01025623,70.85,440.53
E01025624,103.45,643.18
E01025625,56.37,350.46
E01025626,83.21,517.35
E01025627,108.82,676.55
E01025629,65.57,407.68
E01025630,78.44,487.68
E01025631,66.21,411.65
E01025632,60.16,374.04
E01025633,77.33,480.79
E01025634,75.5,469.4
E01025635,56.88,353.64
E01025636,61.44,381.99
E01025637,61.69,383.57
E01025638,58.88,366.09
E01025639,56.24,349.67
E01025640,67.23,418.01
E01025641,76.01,472.58
E01025642,78.69,489.27
E01025643,69.75,433.64
E01025644,74.22,461.45
E01025645,51.98,323.18
E01025646,71.83,446.62
E01025647,66.98,416.42
E01025648,94.5,587.55
E01025649,78.44,487.68
E01025650,63.18,392.85
E01025651,68.55,426.22
E01025652,58.16,361.59
E01025653,65.87,409.53
E01025654,50.32,312.85
E01025655,69.19,430.2
E01025656,56.79,353.11
E01025657,83.72,520.53
E01025658,78.31,486.89
E01025659,80.7,501.72
E01025660,74.86,465.43
E01025661,105.41,655.36
E01025662,76.39,474.96
E01025663,60.16,374.04
E01025664,58.75,365.3
E01025665,76.52,475.76
E01025666,63.36,393.91
E01025667,52.32,325.3
E01025668,106.94,664.9
E01025669,98.8,614.3
E01025670,27.47,159.19
E01025671,50.97,295.39
E01025672,53.0,307.14
E01025673,39.32,227.87
E01025674,37.31,216.25
E01025675,35.94,208.29
E01025676,59.26,343.44
E01025677,34.86,202.02
E01025678,39.12,226.7
E01025679,95.92,555.91
E01025680,38.15,221.08
E01025681,35.81,207.5
E01025682,32.65,189.22
E01025683,39.12,226.7
E01025684,42.57,246.68
E01025685,29.77,172.5
E01025686,34.3,198.75
E01025687,38.24,221.61
E01025688,46.49,269.4
E01025689,59.49,344.75
E01025690,127.29,737.68
E01025692,49.01,284.03
E01025693,51.42,298.0
E01025695,34.14,197.84
E01025696,29.47,170.81
E01025697,30.44,176.42
E01025698,34.21,198.23
E01025699,37.09,214.95
E01025700,50.99,295.52
E01025701,39.09,226.57
E01025702,27.45,159.05
E01025703,51.85,300.48
E01025704,41.89,242.76
E01025705,39.03,226.18
E01025706,41.93,243.02
E01025707,40.49,234.66
E01025708,28.75,166.63
E01025709,58.61,339.66
E01025710,27.42,158.92
E01025711,33.6,194.7
E01025712,33.93,196.66
E01025713,37.38,216.64
E01025714,72.51,420.23
E01025715,35.44,205.41
E01025716,35.85,207.76
E01025717,71.43,413.96
E01025718,42.5,246.29
E01025719,35.47,205.54
E01025720,65.48,379.48
E01025721,41.3,239.37
E01025722,24.43,141.56
E01025723,49.17,284.94
E01025724,48.54,281.28
E01025725,30.69,177.86
E01025726,46.82,271.36
E01025727,37.04,214.68
E01025728,43.78,253.73
E01025729,35.24,204.24
E01025730,62.21,360.55
E01025731,39.97,231.66
E01025732,41.62,241.19
E01025733,41.42,240.02
E01025734,39.09,226.57
E01025735,45.34,262.74
E01025736,30.62,177.47
E01025737,57.12,331.04
E01025738,37.88,219.52
E01025739,50.88,294.86
E01025740,33.06,191.57
E01025741,31.52,182.69
E01025742,36.93,214.03
E01025743,49.66,287.81
E01025744,55.61,322.29
E01025745,30.8,178.51
E01025746,41.64,241.32
E01025747,43.08,249.68
E01025748,48.78,282.72
E01025749,50.41,292.12
E01025750,42.34,245.37
E01025751,52.64,305.05
E01025752,68.14,394.89
E01025753,37.4,216.77
E01025754,28.82,167.02
E01025755,35.29,204.5
E01025756,45.47,263.52
E01025757,33.57,194.57
E01025758,40.69,235.84
E01025759,33.06,191.57
E01025760,31.84,184.52
E01025761,42.18,244.46
E01025762,37.59,217.82
E01025763,41.35,239.63
E01025764,31.86,184.65
E01025765,37.18,215.47
E01025766,48.63,281.81
E01025767,36.08,209.07
E01025768,33.62,194.84
E01025769,39.79,230.62
E01025770,62.63,458.97
E01025771,98.1,718.94
E01025772,76.67,561.89
E01025773,52.11,381.91
E01025774,51.15,374.84
E01025775,70.42,516.04
E01025776,63.69,466.78
E01025777,77.94,571.16
E01025778,67.49,494.58
E01025779,49.25,360.94
E01025780,47.55,348.5
E01025781,59.0,432.39
E01025782,43.69,320.21
E01025783,72.61,532.14
E01025784,46.52,340.94
E01025785,102.63,752.11
E01025786,75.54,553.6
E01025787,57.9,424.34
E01025788,38.77,284.11
E01025789,65.03,476.53
E01025790,79.2,580.42
E01025791,88.52,648.71
E01025792,75.14,550.67
E01025793,107.32,786.5
E01025794,61.86,453.36
E01025795,66.89,490.19
E01025796,67.12,491.9
E01025797,67.99,498.24
E01025798,77.07,564.81
E01025799,77.11,565.06
E01025800,50.88,372.89
E01025801,43.23,316.79
E01025802,46.59,341.43
E01025803,58.8,430.93
E01025804,63.89,468.24
E01025805,91.35,669.44
E01025806,53.98,395.57
E01025807,55.57,407.27
E01025808,91.55,670.9
E01025809,80.93,593.1
E01025810,76.57,561.16
E01025812,57.34,420.2
E01025813,60.87,446.05
E01025814,50.05,366.79
E01025815,70.75,518.48
E01025816,82.16,602.13
E01025817,70.5,456.69
E01025818,50.91,329.75
E01025819,54.86,355.39
E01025820,51.42,333.06
E01025821,58.31,377.71
E01025822,49.25,319.0
E01025823,53.91,349.18
E01025824,45.26,293.16
E01025825,45.16,292.54
E01025826,43.12,279.31
E01025827,43.44,281.37
E01025828,46.95,304.11
E01025829,48.26,312.59
E01025830,48.16,311.97
E01025831,37.88,245.4
E01025832,59.84,387.64
E01025833,64.31,416.58
E01025834,46.72,302.67
E01025835,73.72,477.57
E01025836,36.83,238.58
E01025837,72.1,467.03
E01025838,50.52,327.27
E01025839,51.29,332.23
E01025840,57.29,371.1
E01025841,63.89,413.89
E01025842,66.16,428.57
E01025843,53.91,349.18
E01025844,56.68,367.17
E01025845,48.54,314.45
E01025846,67.02,434.15
E01025847,54.35,352.08
E01025848,49.47,320.45
E01025849,64.18,415.75
E01025850,46.12,298.74
E01025851,44.71,289.64
E01025852,58.92,381.64
E01025853,98.49,638.0
E01025854,76.82,497.62
E01025855,45.29,293.36
E01025856,40.5,262.35
E01025857,47.3,306.39
E01025858,74.46,482.32
E01025859,48.48,314.04
E01025860,43.82,283.85
E01025861,55.5,359.52
E01025862,60.83,394.05
E01025863,50.2,325.2
E01025864,70.63,457.52
E01025865,57.26,370.89
E01025866,60.51,391.98
E01025867,40.95,265.25
E01025868,43.85,284.06
E01025869,43.66,282.82
E01025870,56.23,364.28
E01025871,49.15,318.38
E01025872,46.72,302.67
E01025873,49.82,322.72
E01025874,64.72,419.27
E01025875,59.59,385.98
E01025876,58.88,381.44
E01025877,57.45,372.13
E01025878,95.43,618.15
E01025879,40.79,264.21
E01025880,55.31,358.28
E01025881,43.18,279.72
E01025882,57.93,375.23
E01025883,150.63,727.68
E01025884,141.7,684.56
E01025885,162.56,785.31
E01025886,141.53,683.73
E01025887,155.6,751.73
E01025888,162.3,784.07
E01025889,149.77,723.53
E01025890,117.07,565.56
E01025891,113.72,549.39
E01025892,143.25,692.02
E01025893,161.18,778.68
E01025894,137.41,663.83
E01025895,141.19,682.07
E01025896,143.67,694.09
E01025897,188.22,909.29
E01025898,119.47,577.17
E01025899,113.98,550.63
E01025900,130.11,628.58
E01025901,176.2,851.24
E01025902,136.98,661.75
E01025903,151.66,732.65
E01025904,178.35,861.61
E01025905,145.13,701.14
E01025906,141.79,684.97
E01025907,162.64,785.73
E01025908,147.88,714.41
E01025909,171.05,826.36
E01025910,155.18,749.65
E01025911,142.56,688.7
E01025912,128.23,619.46
E01025913,105.32,628.22
E01025914,57.94,345.61
E01025915,57.27,341.62
E01025916,75.26,448.94
E01025917,143.05,853.32
E01025918,69.67,415.58
